date,id,branch,debit,credit,amount
2018-7-19,1606,1,9,4,920
2018-12-19,1607,1,9,4,920
2019-11-13,1608,2,9,4,920
2019-10-19,1609,1,9,4,920
2019-8-19,1610,2,9,4,920
2019-10-21,1611,1,9,4,920
2019-12-17,1612,1,9,4,920
2018-1-14,1613,2,9,4,920
2018-3-17,1614,1,9,4,920
2019-3-18,1615,1,9,4,920
2019-8-13,1616,2,9,4,920
2019-11-12,1617,1,9,4,920
2019-7-8,1618,2,9,4,920
2018-5-22,1619,2,9,4,920
2019-1-1,1620,2,9,4,920
2018-9-19,1621,1,9,4,920
2018-5-22,1622,2,9,4,920
2018-3-21,1623,1,9,4,920
2019-11-26,1624,2,9,4,920
2018-12-1,1625,1,9,4,920
2019-7-5,1626,1,9,4,920
2018-9-14,1627,1,9,4,920
2019-4-10,1628,1,9,4,920
2018-6-15,1629,1,9,4,920
2018-8-6,1630,1,9,4,920
2018-6-22,1631,1,9,4,920
2018-8-3,1632,2,9,4,920
2018-9-2,1633,2,9,4,920
2019-11-18,1634,2,9,4,920
2018-8-6,1635,2,9,4,920
2019-2-26,1636,1,9,4,920
2019-8-17,1637,2,9,4,920
2018-11-19,1638,1,9,4,920
2019-3-5,1639,2,9,4,920
2019-3-14,1640,1,9,4,920
2018-1-28,1641,1,12,4,44
2019-1-27,1642,1,12,4,126
2018-8-9,1643,1,9,4,920
2018-9-6,1644,2,9,4,920
2018-1-1,1645,1,9,4,920
2019-9-11,1646,1,9,4,920
2019-12-26,1647,1,9,4,920
2019-8-12,1648,2,9,4,920
2019-4-19,1649,1,9,4,920
2019-9-16,1650,1,9,4,920
2018-5-24,1651,1,9,4,920
2019-8-25,1652,1,9,4,920
2019-5-28,1653,2,9,4,920
2019-6-27,1654,1,9,4,920
2018-2-12,1655,1,9,4,920
2019-2-24,1656,1,9,4,920
2018-2-8,1657,1,9,4,920
2018-6-6,1658,2,9,4,920
2019-12-4,1659,2,9,4,920
2019-9-10,1660,1,9,4,920
2019-11-19,1661,2,9,4,920
2018-12-5,1662,1,9,4,920
2019-4-5,1663,1,9,4,920
2019-9-10,1664,2,9,4,920
2019-3-1,1665,1,9,4,920
2018-7-20,1666,1,9,4,920
2019-7-28,1667,2,9,4,920
2019-11-7,1668,2,9,4,920
2019-5-22,1669,1,9,4,920
2019-5-1,1670,1,7,1,4300
2018-3-22,1671,1,12,4,195
2019-12-24,1672,1,9,4,920
2019-4-9,1673,1,9,4,920
2019-11-7,1674,1,9,4,920
2018-11-5,1675,1,9,4,920
2018-7-6,1676,1,9,4,920
2018-8-3,1677,1,9,4,920
2019-10-24,1678,2,9,4,920
2019-9-12,1679,1,9,4,920
2019-8-12,1680,1,9,4,920
2018-10-3,1681,2,9,4,920
2018-2-8,1682,1,9,4,920
2018-5-24,1683,1,9,4,920
2019-1-27,1684,1,9,4,920
2019-2-20,1685,2,9,4,920
2018-9-13,1686,2,12,4,64
2019-10-7,1687,2,9,4,920
2019-3-20,1688,2,9,4,920
2018-3-13,1689,1,6,1,8000
2019-3-19,1690,1,9,4,920
2018-12-7,1691,2,9,4,920
2018-11-18,1692,1,9,4,920
2019-5-26,1693,2,9,4,920
2019-10-5,1694,1,9,4,920
2018-10-25,1695,1,9,4,920
2019-8-5,1696,1,9,4,920
2018-4-24,1697,1,9,4,920
2018-6-7,1698,1,9,4,920
2018-1-13,1699,2,9,4,920
2018-8-10,1700,2,9,4,920
2019-9-12,1701,1,9,4,920
2018-5-26,1702,2,9,4,920
2018-7-25,1703,2,9,4,920
2019-4-6,1704,1,9,4,920
2019-3-17,1705,2,12,4,138
2019-10-22,1706,2,9,4,920
2019-12-6,1707,2,9,4,920
2019-10-5,1708,1,9,4,920
2018-12-21,1709,2,9,4,920
2018-2-28,1710,1,9,4,920
2018-11-12,1711,2,9,4,920
2018-11-20,1712,2,9,4,920
2018-3-1,1713,2,9,4,920
2019-4-28,1714,1,9,4,920
2019-10-15,1715,2,9,4,920
2019-5-14,1716,2,12,4,57
2018-4-7,1717,2,9,4,920
2019-9-23,1718,2,9,4,920
2019-11-23,1719,1,9,4,920
2018-2-14,1720,1,9,4,920
2019-4-23,1721,2,9,4,920
2018-7-28,1722,1,9,4,920
2018-2-1,1723,2,9,4,920
2018-12-4,1724,2,9,4,920
2019-12-28,1725,1,9,4,920
2019-11-1,1726,2,9,4,920
2019-3-6,1727,1,9,4,920
2019-9-28,1728,1,9,4,920
2018-6-9,1729,2,9,4,920
2018-5-20,1730,1,9,4,920
2018-6-10,1731,1,9,4,920
2019-5-4,1732,2,9,4,920
2018-9-21,1733,2,12,4,125
2019-1-1,1734,1,9,4,920
2019-9-11,1735,1,9,4,920
2018-9-16,1736,2,9,4,920
2018-6-28,1737,1,9,4,920
2019-5-2,1738,1,9,4,920
2019-6-13,1739,1,9,4,920
2019-4-24,1740,1,9,4,920
2019-12-28,1741,1,9,4,920
2018-10-11,1742,2,9,4,920
2019-1-15,1743,1,9,4,920
2018-3-6,1744,1,9,4,920
2019-12-10,1745,1,9,4,920
2019-12-4,1746,2,12,4,172
2018-4-25,1747,2,9,4,920
2019-3-7,1748,2,9,4,920
2019-6-6,1749,2,9,4,920
2018-3-24,1750,1,9,4,920
2019-11-3,1751,2,9,4,920
2019-1-2,1752,2,9,4,920
2019-10-19,1753,1,9,4,920
2018-9-26,1754,2,9,4,920
2019-11-17,1755,1,9,4,920
2018-7-1,1756,1,9,4,920
2019-6-3,1757,1,9,4,920
2019-11-28,1758,1,9,4,920
2019-8-4,1759,2,9,4,920
2019-9-21,1760,1,9,4,920
2019-9-22,1761,1,9,4,920
2018-10-26,1762,1,9,4,920
2018-7-20,1763,2,9,4,920
2019-6-15,1764,1,9,4,920
2018-4-1,1765,2,9,4,920
2019-1-17,1766,2,9,4,920
2018-5-13,1767,1,9,4,920
2019-11-8,1768,1,9,4,920
2018-8-16,1769,1,9,4,920
2018-7-15,1770,1,9,4,920
2019-2-10,1771,1,9,4,920
2019-11-5,1772,2,9,4,920
2019-10-9,1773,1,9,4,920
2019-9-5,1774,1,9,4,920
2019-9-3,1775,2,9,4,920
2018-5-26,1776,2,9,4,920
2019-2-7,1777,2,9,4,920
2018-8-13,1778,1,9,4,920
2019-11-19,1779,1,9,4,920
2019-4-16,1780,1,12,4,142
2019-4-21,1781,2,9,4,920
2019-7-21,1782,1,9,4,920
2019-1-28,1783,1,9,4,920
2019-2-16,1784,1,9,4,920
2019-8-26,1785,1,9,4,920
2019-12-8,1786,2,9,4,920
2019-2-6,1787,2,9,4,920
2018-5-10,1788,2,9,4,920
2018-2-28,1789,1,9,4,920
2019-1-23,1790,1,9,4,920
2019-9-6,1791,2,5,1,2480
2018-4-9,1792,1,5,1,4776
2019-2-5,1793,2,9,4,920
2018-1-5,1794,1,9,4,920
2018-2-28,1795,1,9,4,920
2018-1-17,1796,2,9,4,920
2019-4-18,1797,2,9,4,920
2019-7-11,1798,1,9,4,920
2019-3-23,1799,1,9,4,920
2018-2-22,1800,2,7,1,8500
2019-12-5,1801,1,9,4,920
2018-4-6,1802,2,9,4,920
2019-9-13,1803,2,9,4,920
2018-2-12,1804,1,9,4,920
2018-8-12,1805,1,9,4,920
2018-5-16,1806,1,6,1,8000
2018-4-2,1807,2,6,1,9000
2018-2-20,1808,1,9,4,920
2019-4-22,1809,1,7,1,1500
2019-6-14,1810,2,9,4,920
2019-1-12,1811,2,9,4,920
2019-11-11,1812,1,9,4,920
2018-6-25,1813,1,12,4,51
2019-3-26,1814,2,9,4,920
2018-12-15,1815,1,9,4,920
2019-9-25,1816,2,9,4,920
2018-11-7,1817,2,9,4,920
2019-12-12,1818,1,9,4,920
2019-12-14,1819,1,9,4,920
2018-1-22,1820,1,9,4,920
2018-9-24,1821,2,9,4,920
2019-3-10,1822,2,9,4,920
2018-4-3,1823,2,9,4,920
2019-4-26,1824,2,6,1,8000
2018-8-25,1825,1,9,4,920
2018-3-4,1826,1,9,4,920
2019-7-7,1827,1,9,4,920
2018-7-5,1828,2,9,4,920
2018-2-2,1829,2,9,4,920
2019-10-10,1830,2,9,4,920
2018-11-10,1831,1,9,4,920
2019-9-2,1832,1,9,4,920
2018-6-24,1833,1,9,4,920
2019-8-16,1834,2,7,1,4300
2019-2-27,1835,2,9,4,920
2018-8-16,1836,2,9,4,920
2018-5-19,1837,1,9,4,920
2018-7-7,1838,2,9,4,920
2019-10-10,1839,2,13,9,144
2019-9-4,1840,1,9,4,920
2018-12-12,1841,2,9,4,920
2019-11-24,1842,2,9,4,920
2018-11-15,1843,2,9,4,920
2018-7-1,1844,1,9,4,920
2018-5-23,1845,1,9,4,920
2018-6-27,1846,1,9,4,920
2018-9-16,1847,1,9,4,920
2019-6-16,1848,1,9,4,920
2018-1-2,1849,1,9,4,920
2018-7-17,1850,1,9,4,920
2018-4-23,1851,2,9,4,920
2019-11-13,1852,1,9,4,920
2018-7-11,1853,1,9,4,920
2019-1-28,1854,1,9,4,920
2019-9-22,1855,2,9,4,920
2019-1-10,1856,1,9,4,920
2019-6-18,1857,1,9,4,920
2018-7-1,1858,1,9,4,920
2019-9-27,1859,1,9,4,920
2019-8-21,1860,2,9,4,920
2018-9-1,1861,1,9,4,920
2019-3-16,1862,2,9,4,920
2018-7-6,1863,1,9,4,920
2019-8-25,1864,2,9,4,920
2018-5-20,1865,2,9,4,920
2019-10-23,1866,1,9,4,920
2018-1-3,1867,2,9,4,920
2019-11-27,1868,1,9,4,920
2018-10-27,1869,1,9,4,920
2019-4-7,1870,1,9,4,920
2019-12-25,1871,2,9,4,920
2019-6-16,1872,2,9,4,920
2019-3-3,1873,1,9,4,920
2018-12-27,1874,2,5,1,1927
2019-8-7,1875,1,9,4,920
2019-3-25,1876,2,9,4,920
2019-6-8,1877,1,9,4,920
2019-10-25,1878,1,9,4,920
2018-5-16,1879,1,9,4,920
2018-6-21,1880,2,9,4,920
2019-9-23,1881,1,9,4,920
2019-11-13,1882,2,9,4,920
2019-11-14,1883,2,9,4,920
2019-2-3,1884,1,9,4,920
2019-9-6,1885,1,9,4,920
2019-3-18,1886,1,9,4,920
2019-2-7,1887,1,9,4,920
2018-6-27,1888,2,9,4,920
2019-1-16,1889,1,9,4,920
2019-2-25,1890,2,9,4,920
2019-8-8,1891,2,13,9,105
2018-1-18,1892,1,9,4,920
2019-8-28,1893,2,9,4,920
2018-6-14,1894,2,9,4,920
2018-9-23,1895,2,9,4,920
2018-1-28,1896,2,9,4,920
2019-5-5,1897,2,9,4,920
2018-5-2,1898,1,9,4,920
2019-10-7,1899,2,9,4,920
2019-12-28,1900,2,9,4,920
2019-6-24,1901,1,9,4,920
2019-10-16,1902,2,9,4,920
2019-4-17,1903,1,9,4,920
2019-1-9,1904,1,9,4,920
2018-1-2,1905,2,9,4,920
2019-7-13,1906,2,9,4,920
2018-6-7,1907,2,5,1,4861
2019-5-23,1908,2,9,4,920
2019-9-16,1909,2,9,4,920
2019-2-7,1910,1,9,4,920
2019-4-21,1911,1,9,4,920
2019-6-23,1912,2,9,4,920
2019-5-9,1913,1,9,4,920
2018-9-14,1914,2,9,4,920
2018-11-13,1915,2,9,4,920
2018-7-28,1916,2,7,1,4300
2019-2-1,1917,2,9,4,920
2018-1-2,1918,1,9,4,920
2018-6-17,1919,1,9,4,920
2019-7-5,1920,1,9,4,920
2019-6-13,1921,1,9,4,920
2019-5-6,1922,1,9,4,920
2019-10-13,1923,2,9,4,920
2019-4-22,1924,1,9,4,920
2018-12-2,1925,1,9,4,920
2019-5-13,1926,2,9,4,920
2018-2-1,1927,1,9,4,920
2019-4-3,1928,1,9,4,920
2019-3-11,1929,1,9,4,920
2018-7-1,1930,2,9,4,920
2018-6-27,1931,2,7,1,8500
2018-5-13,1932,2,9,4,920
2018-9-2,1933,1,9,4,920
2019-8-3,1934,1,9,4,920
2019-11-25,1935,1,9,4,920
2018-1-23,1936,2,9,4,920
2019-3-1,1937,1,9,4,920
2018-12-18,1938,2,9,4,920
2018-2-12,1939,2,9,4,920
2019-11-21,1940,1,9,4,920
2019-1-4,1941,1,9,4,920
2019-4-23,1942,2,9,4,920
2019-4-27,1943,1,9,4,920
2018-2-19,1944,1,9,4,920
2019-6-18,1945,2,9,4,920
2018-8-14,1946,1,9,4,920
2019-6-28,1947,1,9,4,920
2018-5-17,1948,2,9,4,920
2018-8-14,1949,1,9,4,920
2018-7-9,1950,2,9,4,920
2019-6-18,1951,2,9,4,920
2018-3-5,1952,1,9,4,920
2018-3-21,1953,2,9,4,920
2018-1-16,1954,1,9,4,920
2018-12-14,1955,2,9,4,920
2019-8-14,1956,1,9,4,920
2018-9-24,1957,2,9,4,920
2019-7-4,1958,1,9,4,920
2019-5-8,1959,2,9,4,920
2018-4-24,1960,2,9,4,920
2019-6-8,1961,1,9,4,920
2018-8-22,1962,1,9,4,920
2019-2-3,1963,1,9,4,920
2018-5-15,1964,1,9,4,920
2019-8-5,1965,1,9,4,920
2018-5-14,1966,1,9,4,920
2019-1-25,1967,2,9,4,920
2019-4-5,1968,1,9,4,920
2019-5-16,1969,2,9,4,920
2018-5-20,1970,1,9,4,920
2018-8-1,1971,1,9,4,920
2019-4-8,1972,1,9,4,920
2019-11-20,1973,1,13,9,43
2019-8-3,1974,1,9,4,920
2018-10-21,1975,2,9,4,920
2018-2-8,1976,1,9,4,920
2019-3-28,1977,1,9,4,920
2018-5-20,1978,2,9,4,920
2019-7-8,1979,2,9,4,920
2018-8-20,1980,2,9,4,920
2018-3-17,1981,2,9,4,920
2018-1-4,1982,1,9,4,920
2018-7-15,1983,1,9,4,920
2018-9-18,1984,2,9,4,920
2019-1-1,1985,1,9,4,920
2018-1-6,1986,1,9,4,920
2019-7-21,1987,1,9,4,920
2018-4-25,1988,1,9,4,920
2018-1-13,1989,2,9,4,920
2019-4-4,1990,1,9,4,920
2018-4-23,1991,1,9,4,920
2018-11-13,1992,1,9,4,920
2019-2-10,1993,1,9,4,920
2019-3-1,1994,1,9,4,920
2019-9-4,1995,2,9,4,920
2018-5-9,1996,1,9,4,920
2018-6-13,1997,2,9,4,920
2018-10-9,1998,1,9,4,920
2019-5-2,1999,1,9,4,920
2018-11-17,2000,1,9,4,920
2019-11-4,2001,2,9,4,920
2019-1-7,2002,2,9,4,920
2018-6-17,2003,1,9,4,920
2019-4-27,2004,2,9,4,920
2018-8-25,2005,2,9,4,920
2018-2-12,2006,1,9,4,920
2019-4-14,2007,1,9,4,920
2018-4-20,2008,2,13,9,236
2019-12-8,2009,1,9,4,920
2019-5-8,2010,2,9,4,920
2019-6-15,2011,2,9,4,920
2018-9-18,2012,1,9,4,920
2019-4-2,2013,2,9,4,920
2019-4-10,2014,1,9,4,920
2019-8-17,2015,1,9,4,920
2018-6-16,2016,1,9,4,920
2019-3-2,2017,2,9,4,920
2018-4-27,2018,1,9,4,920
2018-8-24,2019,2,9,4,920
2018-9-2,2020,2,9,4,920
2019-1-2,2021,1,9,4,920
2018-6-12,2022,1,9,4,920
2018-11-21,2023,2,9,4,920
2019-4-18,2024,1,9,4,920
2019-4-16,2025,1,9,4,920
2019-7-24,2026,2,9,4,920
2018-1-15,2027,1,9,4,920
2018-3-3,2028,2,9,4,920
2019-11-19,2029,2,9,4,920
2018-12-6,2030,1,9,4,920
2019-10-14,2031,1,9,4,920
2018-6-28,2032,2,9,4,920
2018-4-24,2033,2,9,4,920
2018-11-15,2034,1,9,4,920
2018-2-23,2035,1,6,1,9000
2019-8-3,2036,2,9,4,920
2018-6-26,2037,2,9,4,920
2018-7-7,2038,2,9,4,920
2018-7-22,2039,1,9,4,920
2019-8-18,2040,1,9,4,920
2018-3-11,2041,1,9,4,920
2019-4-16,2042,2,9,4,920
2018-3-28,2043,1,9,4,920
2018-5-10,2044,1,9,4,920
2018-5-22,2045,1,9,4,920
2018-3-18,2046,1,9,4,920
2019-5-16,2047,1,9,4,920
2019-1-8,2048,1,9,4,920
2018-10-10,2049,1,9,4,920
2018-10-2,2050,1,9,4,920
2019-9-15,2051,2,9,4,920
2018-1-15,2052,1,9,4,920
2019-3-14,2053,2,9,4,920
2019-4-8,2054,1,5,1,2240
2018-5-6,2055,1,9,4,920
2018-12-15,2056,1,9,4,920
2019-2-17,2057,2,9,4,920
2019-8-2,2058,1,9,4,920
2018-10-1,2059,1,9,4,920
2018-3-21,2060,2,9,4,920
2019-4-6,2061,1,9,4,920
2018-2-15,2062,1,9,4,920
2018-12-12,2063,1,9,4,920
2018-8-19,2064,2,9,4,920
2018-9-8,2065,1,9,4,920
2019-9-23,2066,1,9,4,920
2019-2-10,2067,1,13,9,217
2019-5-15,2068,2,9,4,920
2018-9-3,2069,1,9,4,920
2019-12-17,2070,1,9,4,920
2019-2-5,2071,1,9,4,920
2018-8-13,2072,1,9,4,920
2018-3-15,2073,1,9,4,920
2019-2-22,2074,1,9,4,920
2018-7-7,2075,2,9,4,920
2019-9-21,2076,1,9,4,920
2018-9-24,2077,1,9,4,920
2018-1-3,2078,2,9,4,920
2019-4-28,2079,2,13,9,128
2018-6-6,2080,2,9,4,920
2019-9-27,2081,1,9,4,920
2019-2-12,2082,1,9,4,920
2018-3-11,2083,2,9,4,920
2019-9-3,2084,1,6,1,9000
2019-8-11,2085,1,9,4,920
2018-11-8,2086,2,13,9,33
2019-10-18,2087,2,9,4,920
2018-7-12,2088,2,9,4,920
2019-6-4,2089,2,9,4,920
2019-1-10,2090,1,9,4,920
2019-5-3,2091,1,9,4,920
2018-3-8,2092,1,9,4,920
2018-1-27,2093,1,9,4,920
2019-5-10,2094,1,9,4,920
2019-5-3,2095,1,9,4,920
2018-6-4,2096,2,9,4,920
2018-9-1,2097,1,9,4,920
2018-2-25,2098,1,9,4,920
2019-2-27,2099,2,9,4,920
2018-12-14,2100,1,9,4,920
2019-2-2,2101,1,9,4,920
2018-5-22,2102,2,9,4,920
2019-3-6,2103,1,9,4,920
2019-10-5,2104,1,9,4,920
2019-1-11,2105,1,9,4,920
2019-1-14,2106,1,9,4,920
2019-11-3,2107,1,9,4,920
2019-9-13,2108,1,13,9,189
2019-5-27,2109,1,13,9,180
2019-7-22,2110,1,9,4,920
2019-12-20,2111,1,9,4,920
2018-5-16,2112,2,9,4,920
2019-11-28,2113,1,9,4,920
2019-2-17,2114,1,13,9,120
2018-5-10,2115,1,9,4,920
2019-5-7,2116,1,9,4,920
2019-1-15,2117,2,9,4,920
2018-10-12,2118,2,9,4,920
2018-3-16,2119,1,9,4,920
2019-8-18,2120,2,9,4,920
2019-12-26,2121,2,9,4,920
2018-5-18,2122,1,9,4,920
2019-5-22,2123,2,9,4,920
2018-5-17,2124,1,9,4,920
2018-4-13,2125,2,9,4,920
2018-10-11,2126,1,7,1,1500
2019-12-26,2127,1,9,4,920
2019-10-4,2128,2,9,4,920
2018-9-21,2129,1,9,4,920
2018-1-18,2130,2,9,4,920
2018-1-4,2131,2,9,4,920
2019-10-4,2132,1,9,4,920
2019-1-5,2133,1,9,4,920
2019-8-9,2134,1,9,4,920
2018-9-26,2135,1,9,4,920
2018-9-18,2136,2,9,4,920
2018-12-16,2137,2,9,4,920
2018-10-12,2138,2,9,4,920
2019-2-3,2139,1,9,4,920
2018-1-18,2140,2,9,4,920
2018-3-2,2141,2,9,4,920
2018-4-11,2142,1,9,4,920
2018-8-14,2143,1,9,4,920
2019-12-7,2144,2,9,4,920
2019-11-21,2145,2,9,4,920
2019-10-5,2146,1,9,4,920
2019-12-6,2147,2,9,4,920
2018-9-20,2148,1,5,1,3972
2018-3-14,2149,2,9,4,920
2018-8-25,2150,1,9,4,920
2019-12-21,2151,1,9,4,920
2018-11-12,2152,2,9,4,920
2018-5-27,2153,2,9,4,920
2018-11-13,2154,1,5,1,1531
2018-2-11,2155,1,9,4,920
2018-12-5,2156,2,9,4,920
2018-5-24,2157,2,9,4,920
2018-11-12,2158,2,9,4,920
2019-11-14,2159,1,9,4,920
2018-4-11,2160,1,9,4,920
2018-12-2,2161,1,9,4,920
2018-10-19,2162,1,9,4,920
2019-6-11,2163,2,9,4,920
2019-4-17,2164,1,9,4,920
2019-4-16,2165,2,9,4,920
2019-12-17,2166,2,9,4,920
2019-1-26,2167,1,9,4,920
2018-9-8,2168,2,9,4,920
2018-6-14,2169,1,9,4,920
2018-2-27,2170,1,9,4,920
2019-11-28,2171,2,9,4,920
2019-7-13,2172,2,9,4,920
2019-1-20,2173,2,7,1,8500
2019-12-9,2174,1,9,4,920
2018-12-12,2175,2,9,4,920
2018-10-18,2176,1,9,4,920
2018-4-21,2177,1,7,1,4300
2018-12-22,2178,1,9,4,920
2018-5-12,2179,2,9,4,920
2019-10-17,2180,2,9,4,920
2018-5-19,2181,2,9,4,920
2019-4-5,2182,2,9,4,920
2018-9-14,2183,1,5,1,1295
2019-12-7,2184,1,9,4,920
2019-6-16,2185,2,9,4,920
2018-9-23,2186,2,9,4,920
2018-3-1,2187,2,9,4,920
2019-11-19,2188,2,9,4,920
2019-12-28,2189,1,9,4,920
2018-7-24,2190,2,9,4,920
2019-10-25,2191,2,9,4,920
2018-10-19,2192,2,9,4,920
2019-9-13,2193,2,9,4,920
2019-2-9,2194,1,9,4,920
2019-8-25,2195,2,9,4,920
2018-8-2,2196,1,9,4,920
2018-10-21,2197,2,9,4,920
2019-6-23,2198,1,9,4,920
2019-7-1,2199,2,9,4,920
2018-10-21,2200,2,9,4,920
2018-10-18,2201,1,9,4,920
2018-7-8,2202,1,9,4,920
2019-7-23,2203,1,9,4,920
2018-8-15,2204,2,9,4,920
2019-10-19,2205,1,7,1,4300
2019-8-11,2206,1,9,4,920
2019-3-10,2207,1,5,1,967
2018-6-13,2208,2,6,1,9000
2018-3-2,2209,2,9,4,920
2018-7-21,2210,2,9,4,920
2019-1-7,2211,1,9,4,920
2018-11-1,2212,2,9,4,920
2019-6-15,2213,1,9,4,920
2018-3-20,2214,2,9,4,920
2018-8-23,2215,1,9,4,920
2019-7-5,2216,1,9,4,920
2019-10-13,2217,2,9,4,920
2018-7-25,2218,1,9,4,920
2019-6-4,2219,1,9,4,920
2018-8-3,2220,2,9,4,920
2019-8-22,2221,2,9,4,920
2019-12-14,2222,1,9,4,920
2019-5-23,2223,1,9,4,920
2019-10-19,2224,1,9,4,920
2019-5-11,2225,2,9,4,920
2018-3-7,2226,2,9,4,920
2019-4-19,2227,1,9,4,920
2019-7-15,2228,2,9,4,920
2018-9-20,2229,2,9,4,920
2019-5-10,2230,2,9,4,920
2018-4-4,2231,1,9,4,920
2018-8-22,2232,1,9,4,920
2019-4-8,2233,1,9,4,920
2019-7-25,2234,1,9,4,920
2019-7-11,2235,2,9,4,920
2019-7-3,2236,1,9,4,920
2019-7-16,2237,1,9,4,920
2018-10-17,2238,2,9,4,920
2019-3-3,2239,1,9,4,920
2019-7-24,2240,2,12,4,89
2018-8-4,2241,2,6,1,8000
2018-10-5,2242,2,9,4,920
2019-6-14,2243,2,9,4,920
2018-9-25,2244,2,13,9,154
2018-3-21,2245,1,9,4,920
2019-10-15,2246,1,9,4,920
2018-12-11,2247,2,9,4,920
2019-10-4,2248,1,9,4,920
2018-6-19,2249,1,9,4,920
2018-11-23,2250,2,9,4,920
2019-4-1,2251,1,13,9,218
2019-12-5,2252,2,9,4,920
2018-5-8,2253,2,9,4,920
2018-4-20,2254,1,9,4,920
2019-6-21,2255,2,9,4,920
2019-12-2,2256,2,9,4,920
2019-1-3,2257,1,9,4,920
2018-8-20,2258,1,7,1,4300
2018-9-4,2259,2,9,4,920
2019-6-8,2260,2,9,4,920
2019-3-13,2261,2,9,4,920
2019-1-10,2262,1,9,4,920
2019-12-28,2263,2,9,4,920
2019-12-19,2264,1,9,4,920
2018-1-1,2265,1,9,4,920
2018-2-5,2266,2,9,4,920
2019-12-4,2267,1,9,4,920
2018-12-2,2268,1,9,4,920
2018-6-24,2269,2,9,4,920
2018-12-6,2270,1,9,4,920
2018-8-20,2271,2,9,4,920
2018-10-7,2272,2,9,4,920
2018-9-7,2273,2,9,4,920
2019-12-26,2274,2,9,4,920
2018-7-19,2275,2,9,4,920
2018-8-22,2276,2,9,4,920
2018-4-23,2277,2,9,4,920
2018-5-18,2278,2,9,4,920
2018-3-6,2279,1,9,4,920
2019-4-3,2280,2,9,4,920
2019-8-10,2281,1,9,4,920
2018-12-20,2282,2,9,4,920
2018-2-8,2283,2,9,4,920
2019-5-14,2284,1,9,4,920
2018-8-19,2285,2,9,4,920
2018-1-14,2286,1,9,4,920
2019-2-3,2287,1,9,4,920
2019-6-18,2288,2,9,4,920
2018-8-1,2289,2,9,4,920
2019-3-8,2290,1,9,4,920
2019-9-11,2291,2,9,4,920
2018-9-3,2292,1,9,4,920
2019-2-24,2293,1,9,4,920
2018-5-19,2294,1,9,4,920
2018-6-20,2295,1,7,1,1500
2018-1-27,2296,2,9,4,920
2019-9-6,2297,1,9,4,920
2019-4-25,2298,1,9,4,920
2018-8-18,2299,1,9,4,920
2019-1-17,2300,1,9,4,920
2018-11-22,2301,2,9,4,920
2018-5-4,2302,2,9,4,920
2019-2-14,2303,1,9,4,920
2018-2-18,2304,1,9,4,920
2019-11-23,2305,1,9,4,920
2019-6-3,2306,1,9,4,920
2018-3-26,2307,1,9,4,920
2018-10-10,2308,2,9,4,920
2019-4-17,2309,1,9,4,920
2018-3-27,2310,2,9,4,920
2019-1-1,2311,1,9,4,920
2018-4-5,2312,2,9,4,920
2019-7-14,2313,1,9,4,920
2018-5-13,2314,1,9,4,920
2019-3-16,2315,1,9,4,920
2018-5-26,2316,1,9,4,920
2018-2-15,2317,2,9,4,920
2019-5-25,2318,1,9,4,920
2018-11-9,2319,1,9,4,920
2019-4-4,2320,1,9,4,920
2018-9-10,2321,2,9,4,920
2019-8-13,2322,1,9,4,920
2019-9-4,2323,1,9,4,920
2018-4-12,2324,2,9,4,920
2018-8-17,2325,1,9,4,920
2018-7-28,2326,2,9,4,920
2019-4-18,2327,2,9,4,920
2018-11-21,2328,1,12,4,93
2019-5-21,2329,1,9,4,920
2018-11-2,2330,2,9,4,920
2019-6-14,2331,2,9,4,920
2019-7-10,2332,2,9,4,920
2019-1-26,2333,1,9,4,920
2018-9-1,2334,2,9,4,920
2019-8-26,2335,2,9,4,920
2019-5-26,2336,1,9,4,920
2018-3-22,2337,2,9,4,920
2018-12-25,2338,1,9,4,920
2018-10-11,2339,2,9,4,920
2019-7-28,2340,1,9,4,920
2018-9-13,2341,1,9,4,920
2019-2-2,2342,1,9,4,920
2019-2-2,2343,1,9,4,920
2019-7-13,2344,1,9,4,920
2018-10-24,2345,2,9,4,920
2019-11-6,2346,1,9,4,920
2019-6-18,2347,1,9,4,920
2018-11-22,2348,2,9,4,920
2019-12-19,2349,1,9,4,920
2019-6-24,2350,2,6,1,9000
2018-1-4,2351,2,9,4,920
2019-3-19,2352,2,9,4,920
2018-6-11,2353,1,9,4,920
2018-10-15,2354,2,9,4,920
2018-11-7,2355,2,9,4,920
2019-7-27,2356,1,9,4,920
2019-10-2,2357,1,9,4,920
2018-4-27,2358,1,9,4,920
2018-11-20,2359,1,9,4,920
2018-5-20,2360,2,9,4,920
2019-3-1,2361,2,9,4,920
2018-1-16,2362,1,9,4,920
2018-11-18,2363,1,9,4,920
2018-3-2,2364,2,9,4,920
2018-4-17,2365,2,9,4,920
2018-9-5,2366,2,9,4,920
2019-7-12,2367,2,9,4,920
2019-3-15,2368,2,9,4,920
2019-12-10,2369,2,9,4,920
2018-4-23,2370,2,9,4,920
2018-8-18,2371,1,9,4,920
2018-5-11,2372,1,9,4,920
2019-12-2,2373,1,9,4,920
2019-4-14,2374,1,9,4,920
2019-8-21,2375,1,9,4,920
2019-4-17,2376,1,9,4,920
2018-7-23,2377,1,9,4,920
2019-5-27,2378,1,9,4,920
2018-8-28,2379,2,9,4,920
2018-10-16,2380,1,7,1,8500
